URL,DESCRIPTION,IMAGE,IGNORED
http://www.taste.com.au/recipes/20/recipe,,,ignored
http://www.taste.com.au/recipes/23/recipe,,,ignored
http://www.taste.com.au/recipes/27/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/27_l.jpg,
http://www.taste.com.au/recipes/29/recipe,,,ignored
http://www.taste.com.au/recipes/30/recipe,,,ignored
http://www.taste.com.au/recipes/32/recipe,,,ignored
http://www.taste.com.au/recipes/33/recipe,,,ignored
http://www.taste.com.au/recipes/34/recipe,,,ignored
http://www.taste.com.au/recipes/39/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/39_l.jpg,
http://www.taste.com.au/recipes/42/recipe,,,ignored
http://www.taste.com.au/recipes/45/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/45_l.jpg,
http://www.taste.com.au/recipes/48/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/48_l.jpg,
http://www.taste.com.au/recipes/50/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/50_l.jpg,
http://www.taste.com.au/recipes/51/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/51_l.jpg,
http://www.taste.com.au/recipes/59/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/59_l.jpg,
http://www.taste.com.au/recipes/3830/recipe,,,ignored
http://www.taste.com.au/recipes/3834/recipe,,,ignored
http://www.taste.com.au/recipes/3835/recipe,,,ignored
http://www.taste.com.au/recipes/3837/recipe,,,ignored
http://www.taste.com.au/recipes/3839/recipe,,http://www.taste.com.au/images/recipes/del/2006/02/3839_l.jpg,
http://www.taste.com.au/recipes/3840/recipe,,,ignored
http://www.taste.com.au/recipes/3842/recipe,,,ignored
http://www.taste.com.au/recipes/3843/recipe,,http://www.taste.com.au/images/recipes/del/2006/02/3843_l.jpg,
http://www.taste.com.au/recipes/3844/recipe,,,ignored
http://www.taste.com.au/recipes/3846/recipe,,,ignored
http://www.taste.com.au/recipes/3848/recipe,,,ignored
http://www.taste.com.au/recipes/3851/recipe,,,ignored
http://www.taste.com.au/recipes/3852/recipe,,http://www.taste.com.au/images/recipes/del/2005/12/3852_l.jpg,
http://www.taste.com.au/recipes/3814/recipe,,,ignored
http://www.taste.com.au/recipes/3817/recipe,,,ignored
http://www.taste.com.au/recipes/3818/recipe,,,ignored
http://www.taste.com.au/recipes/3819/recipe,,,ignored
http://www.taste.com.au/recipes/3820/recipe,,,ignored
http://www.taste.com.au/recipes/3822/recipe,,,ignored
http://www.taste.com.au/recipes/3823/recipe,,,ignored
http://www.taste.com.au/recipes/3824/recipe,,,ignored
http://www.taste.com.au/recipes/3825/recipe,,,ignored
http://www.taste.com.au/recipes/3826/recipe,,,ignored
http://www.taste.com.au/recipes/3827/recipe,,,ignored
http://www.taste.com.au/recipes/3828/recipe,,,ignored
http://www.taste.com.au/recipes/3829/recipe,,,ignored
http://www.taste.com.au/recipes/61/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/61_l.jpg,
http://www.taste.com.au/recipes/62/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/62_l.jpg,
http://www.taste.com.au/recipes/63/recipe,,,ignored
http://www.taste.com.au/recipes/64/recipe,,,ignored
http://www.taste.com.au/recipes/65/recipe,,,ignored
http://www.taste.com.au/recipes/66/recipe,,,ignored
http://www.taste.com.au/recipes/73/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/73_l.jpg,
http://www.taste.com.au/recipes/81/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/81_l.jpg,
http://www.taste.com.au/recipes/83/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/83_l.jpg,
http://www.taste.com.au/recipes/84/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/06/84_l.jpg,
http://www.taste.com.au/recipes/87/recipe,,,ignored
http://www.taste.com.au/recipes/88/recipe,,,ignored
http://www.taste.com.au/recipes/89/recipe,,,ignored
http://www.taste.com.au/recipes/90/recipe,,,ignored
http://www.taste.com.au/recipes/92/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/92_l.jpg,
http://www.taste.com.au/recipes/104/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/104_l.jpg,
http://www.taste.com.au/recipes/113/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/113_l.jpg,
http://www.taste.com.au/recipes/114/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/114_l.jpg,
http://www.taste.com.au/recipes/115/recipe,,,ignored
http://www.taste.com.au/recipes/116/recipe,,,ignored
http://www.taste.com.au/recipes/132/recipe,Salmon steaks taste even better with this home-made nutty green pesto.,http://www.taste.com.au/images/recipes/sfi/2006/05/132_l.jpg,
http://www.taste.com.au/recipes/133/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/133_l.jpg,
http://www.taste.com.au/recipes/134/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/134_l.jpg,
http://www.taste.com.au/recipes/138/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/138_l.jpg,
http://www.taste.com.au/recipes/141/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/141_l.jpg,
http://www.taste.com.au/recipes/142/recipe,,,ignored
http://www.taste.com.au/recipes/143/recipe,,,ignored
http://www.taste.com.au/recipes/144/recipe,,,ignored
http://www.taste.com.au/recipes/145/recipe,,,ignored
http://www.taste.com.au/recipes/146/recipe,,,ignored
http://www.taste.com.au/recipes/147/recipe,,,ignored
http://www.taste.com.au/recipes/148/recipe,,,ignored
http://www.taste.com.au/recipes/149/recipe,,,ignored
http://www.taste.com.au/recipes/150/recipe,,,ignored
http://www.taste.com.au/recipes/151/recipe,,,ignored
http://www.taste.com.au/recipes/152/recipe,,,ignored
http://www.taste.com.au/recipes/160/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/160_l.jpg,
http://www.taste.com.au/recipes/163/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/163_l.jpg,
http://www.taste.com.au/recipes/167/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/167_l.jpg,
http://www.taste.com.au/recipes/173/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/173_l.jpg,
http://www.taste.com.au/recipes/176/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/05/176_l.jpg,
http://www.taste.com.au/recipes/181/recipe,,,ignored
http://www.taste.com.au/recipes/183/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/183_l.jpg,
http://www.taste.com.au/recipes/184/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/184_l.jpg,
http://www.taste.com.au/recipes/186/recipe,Discover classic Cambodian cuisine with this speedy chicken recipe with spicy dressing.,http://www.taste.com.au/images/recipes/sfi/2006/04/186_l.jpg,
http://www.taste.com.au/recipes/187/recipe,Create authentic nasi goreng with this easy recipe.,http://www.taste.com.au/images/recipes/sfi/2006/04/187_l.jpg,
http://www.taste.com.au/recipes/188/recipe,Slurp up this clear chicken broth filled with delicate pork wontons.,http://www.taste.com.au/images/recipes/sfi/2006/04/188_l.jpg,
http://www.taste.com.au/recipes/191/recipe,Each spoonful of this vibrant rice is filled with amazing flavours and textures.,http://www.taste.com.au/images/recipes/sfi/2006/04/191_l.jpg,
http://www.taste.com.au/recipes/193/recipe,Make this authentic dipping sauce next time you are making spring rolls.,http://www.taste.com.au/images/recipes/sfi/2006/04/193_l.jpg,
http://www.taste.com.au/recipes/194/recipe,Make it from scratch! This delicious curry paste is the secret to making authentic curries at home.,http://www.taste.com.au/images/recipes/sfi/2006/04/194_l.jpg,
http://www.taste.com.au/recipes/195/recipe,,,ignored
http://www.taste.com.au/recipes/197/recipe,"Any firm-fleshed fish with minimal bones is suitable for this recipe. Try barramundi, flathead or snapper.",http://www.taste.com.au/images/recipes/sfi/2006/04/197_l.jpg,
http://www.taste.com.au/recipes/202/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/202_l.jpg,
http://www.taste.com.au/recipes/204/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/204_l.jpg,
http://www.taste.com.au/recipes/205/recipe,,,ignored
http://www.taste.com.au/recipes/206/recipe,,,ignored
http://www.taste.com.au/recipes/207/recipe,,,ignored
http://www.taste.com.au/recipes/208/recipe,,,ignored
http://www.taste.com.au/recipes/209/recipe,,,ignored
http://www.taste.com.au/recipes/210/recipe,,,ignored
http://www.taste.com.au/recipes/211/recipe,,,ignored
http://www.taste.com.au/recipes/212/recipe,,,ignored
http://www.taste.com.au/recipes/217/recipe,,,ignored
http://www.taste.com.au/recipes/218/recipe,,,ignored
http://www.taste.com.au/recipes/219/recipe,,,ignored
http://www.taste.com.au/recipes/220/recipe,,,ignored
http://www.taste.com.au/recipes/221/recipe,,,ignored
http://www.taste.com.au/recipes/222/recipe,,,ignored
http://www.taste.com.au/recipes/223/recipe,,,ignored
http://www.taste.com.au/recipes/226/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/226_l.jpg,
http://www.taste.com.au/recipes/227/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/227_l.jpg,
http://www.taste.com.au/recipes/230/recipe,,,ignored
http://www.taste.com.au/recipes/232/recipe,,,ignored
http://www.taste.com.au/recipes/233/recipe,,,ignored
http://www.taste.com.au/recipes/234/recipe,,,ignored
http://www.taste.com.au/recipes/235/recipe,,,ignored
http://www.taste.com.au/recipes/237/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/237_l.jpg,
http://www.taste.com.au/recipes/238/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/238_l.jpg,
http://www.taste.com.au/recipes/245/recipe,,,ignored
http://www.taste.com.au/recipes/246/recipe,,,ignored
http://www.taste.com.au/recipes/247/recipe,,,ignored
http://www.taste.com.au/recipes/248/recipe,,,ignored
http://www.taste.com.au/recipes/249/recipe,,,ignored
http://www.taste.com.au/recipes/250/recipe,,,ignored
http://www.taste.com.au/recipes/251/recipe,,,ignored
http://www.taste.com.au/recipes/254/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/04/254_l.jpg,
http://www.taste.com.au/recipes/261/recipe,,,ignored
http://www.taste.com.au/recipes/262/recipe,,,ignored
http://www.taste.com.au/recipes/263/recipe,,,ignored
http://www.taste.com.au/recipes/265/recipe,,,ignored
http://www.taste.com.au/recipes/266/recipe,,,ignored
http://www.taste.com.au/recipes/267/recipe,,,ignored
http://www.taste.com.au/recipes/268/recipe,,,ignored
http://www.taste.com.au/recipes/269/recipe,,,ignored
http://www.taste.com.au/recipes/270/recipe,,,ignored
http://www.taste.com.au/recipes/271/recipe,,,ignored
http://www.taste.com.au/recipes/272/recipe,,,ignored
http://www.taste.com.au/recipes/274/recipe,,,
http://www.taste.com.au/recipes/290/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/290_l.jpg,
http://www.taste.com.au/recipes/294/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/294_l.jpg,
http://www.taste.com.au/recipes/296/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/296_l.jpg,
http://www.taste.com.au/recipes/297/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/297_l.jpg,
http://www.taste.com.au/recipes/298/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/298_l.jpg,
http://www.taste.com.au/recipes/301/recipe,,,ignored
http://www.taste.com.au/recipes/302/recipe,,,ignored
http://www.taste.com.au/recipes/303/recipe,,,ignored
http://www.taste.com.au/recipes/304/recipe,,,ignored
http://www.taste.com.au/recipes/305/recipe,,,ignored
http://www.taste.com.au/recipes/306/recipe,,,ignored
http://www.taste.com.au/recipes/307/recipe,,,ignored
http://www.taste.com.au/recipes/308/recipe,,,ignored
http://www.taste.com.au/recipes/309/recipe,,,ignored
http://www.taste.com.au/recipes/310/recipe,,,ignored
http://www.taste.com.au/recipes/315/recipe,,,ignored
http://www.taste.com.au/recipes/317/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/317_l.jpg,
http://www.taste.com.au/recipes/328/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/328_l.jpg,
http://www.taste.com.au/recipes/329/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/329_l.jpg,
http://www.taste.com.au/recipes/331/recipe,,,ignored
http://www.taste.com.au/recipes/337/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/337_l.jpg,
http://www.taste.com.au/recipes/339/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/339_l.jpg,
http://www.taste.com.au/recipes/340/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/340_l.jpg,
http://www.taste.com.au/recipes/342/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/342_l.jpg,
http://www.taste.com.au/recipes/348/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/348_l.jpg,
http://www.taste.com.au/recipes/349/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/349_l.jpg,
http://www.taste.com.au/recipes/351/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/351_l.jpg,
http://www.taste.com.au/recipes/353/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/03/353_l.jpg,
http://www.taste.com.au/recipes/360/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/360_l.jpg,
http://www.taste.com.au/recipes/363/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/363_l.jpg,
http://www.taste.com.au/recipes/367/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/367_l.jpg,
http://www.taste.com.au/recipes/373/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/373_l.jpg,
http://www.taste.com.au/recipes/375/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/375_l.jpg,
http://www.taste.com.au/recipes/377/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/377_l.jpg,
http://www.taste.com.au/recipes/378/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/378_l.jpg,
http://www.taste.com.au/recipes/384/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/384_l.jpg,
http://www.taste.com.au/recipes/385/recipe,,,ignored
http://www.taste.com.au/recipes/386/recipe,,,ignored
http://www.taste.com.au/recipes/387/recipe,,,ignored
http://www.taste.com.au/recipes/389/recipe,,,ignored
http://www.taste.com.au/recipes/390/recipe,,,ignored
http://www.taste.com.au/recipes/391/recipe,,,ignored
http://www.taste.com.au/recipes/392/recipe,,,ignored
http://www.taste.com.au/recipes/393/recipe,,,ignored
http://www.taste.com.au/recipes/394/recipe,,,ignored
http://www.taste.com.au/recipes/395/recipe,,,ignored
http://www.taste.com.au/recipes/396/recipe,,,ignored
http://www.taste.com.au/recipes/397/recipe,,,ignored
http://www.taste.com.au/recipes/398/recipe,,,ignored
http://www.taste.com.au/recipes/403/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/403_l.jpg,
http://www.taste.com.au/recipes/407/recipe,,,ignored
http://www.taste.com.au/recipes/408/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/408_l.jpg,
http://www.taste.com.au/recipes/410/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/410_l.jpg,
http://www.taste.com.au/recipes/411/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/411_l.jpg,
http://www.taste.com.au/recipes/412/recipe,,,ignored
http://www.taste.com.au/recipes/414/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/414_l.jpg,
http://www.taste.com.au/recipes/418/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/418_l.jpg,
http://www.taste.com.au/recipes/424/recipe,,,ignored
http://www.taste.com.au/recipes/425/recipe,,,ignored
http://www.taste.com.au/recipes/426/recipe,,,ignored
http://www.taste.com.au/recipes/427/recipe,,,ignored
http://www.taste.com.au/recipes/429/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/429_l.jpg,
http://www.taste.com.au/recipes/430/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/430_l.jpg,
http://www.taste.com.au/recipes/431/recipe,,,ignored
http://www.taste.com.au/recipes/433/recipe,,http://www.taste.com.au/images/recipes/sfi/2006/02/433_l.jpg,
http://www.taste.com.au/recipes/448/recipe,,,ignored
http://www.taste.com.au/recipes/452/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/452_l.jpg,
http://www.taste.com.au/recipes/457/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/457_l.jpg,
http://www.taste.com.au/recipes/459/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/459_l.jpg,
http://www.taste.com.au/recipes/464/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/464_l.jpg,
http://www.taste.com.au/recipes/466/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/466_l.jpg,
http://www.taste.com.au/recipes/469/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/469_l.jpg,
http://www.taste.com.au/recipes/471/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/471_l.jpg,
http://www.taste.com.au/recipes/472/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/472_l.jpg,
http://www.taste.com.au/recipes/475/recipe,,,ignored
http://www.taste.com.au/recipes/476/recipe,,,ignored
http://www.taste.com.au/recipes/477/recipe,,,ignored
http://www.taste.com.au/recipes/479/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/479_l.jpg,
http://www.taste.com.au/recipes/480/recipe,,,ignored
http://www.taste.com.au/recipes/481/recipe,,,ignored
http://www.taste.com.au/recipes/482/recipe,,,ignored
http://www.taste.com.au/recipes/485/recipe,,,ignored
http://www.taste.com.au/recipes/486/recipe,,,ignored
http://www.taste.com.au/recipes/487/recipe,,,ignored
http://www.taste.com.au/recipes/488/recipe,,,ignored
http://www.taste.com.au/recipes/489/recipe,,,ignored
http://www.taste.com.au/recipes/490/recipe,,,ignored
http://www.taste.com.au/recipes/492/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/492_l.jpg,
http://www.taste.com.au/recipes/493/recipe,,http://www.taste.com.au/images/recipes/sfi/2005/12/493_l.jpg,
